fid,objectid,uid,name,subdistrict,district,state,country,censusname,villagename_locallang,lgd_villagename,lgd_villagecode,lgd_subdistrictcode,lgd_districtcode,lgd_statecode,censuscode2011,premiumdata.sde.VillageBoundary26.area,level_2011,tru_2011,st_area(shape),st_perimeter(shape),slope5_mean,slope_Risk
111,205095,"182862067235878",Bhalukaguri,Moran,Dibrugarh,Assam,India,Bhalukaguri,,Bhalukaguri,291947,2067,286,18,"291947",1.40927046,Village,Rural,1786104.33824971,5323.6415431952,0.886314474248692,0.166335366337089
112,205222,"182862068235336",Bhalukaguri Bhalukagari,Tingkhong,Dibrugarh,Assam,India,Bhalukaguri (Bhalukagari),,Bhalukaguri (Bhalukagari),292098,2068,286,18,"292098",2.16546635,Village,Rural,2749563.48801444,7201.05087766772,0.77236772701478,0.144950886567492
113,205169,"182862067235765",Bharalibari No 1,Moran,Dibrugarh,Assam,India,Bharalibari No.1,,Bharalibari,291744,2067,286,18,"291744",2.0192024,Village,Rural,2568814.80978488,7380.93060173749,0.940339804204324,0.17647434444333
114,212340,"182862067236008",Bharalibari No 2,Moran,Dibrugarh,Assam,India,Bharalibari No.2,,Bharalibari,291745,2067,286,18,"291745",3.33595015,Village,Rural,4244877.6370406,11817.0887328071,1.46673468969864,0.275263305540788
115,206670,"182862067235766",Bharalibari No 3,Moran,Dibrugarh,Assam,India,Bharalibari No.3,,Bharalibari,291746,2067,286,18,"291746",0.91455755,Village,Rural,1163279.34656801,4550.18435330347,0.096573869325413,0.0181240974840781
116,210871,"182862067238062",Bharali Forest Village,Moran,Dibrugarh,Assam,India,Bharali Forest Village,,Bharali Forest Village,292010,2067,286,18,"292010",4.43802133,Village,Rural,5641393.85652671,14775.9523263386,0.957062604851646,0.179612726194584
117,205473,"182862065234993",Bharalua,Chabua,Dibrugarh,Assam,India,Bharalua,,Bharalua,291422,2065,286,18,"291422",2.0814792,Village,Rural,2657057.5082678,6639.00701294708,1.17259323318927,0.220061536479209
118,205464,"182862065234974",Bhardhora Bongali,Chabua,Dibrugarh,Assam,India,Bhardhora Bongali,,Bhardhora Bongali,291450,2065,286,18,"291450",3.93717319,Village,Rural,5022635.93760516,8952.83750951869,0.484474137732254,0.0909216598869718
119,205320,"182862066235094",Bhereki Bam Gaon,Naharkatiya,Dibrugarh,Assam,India,Bhereki Bam Gaon,,Bhereki Bam Gaon,291654,2069,286,18,"291654",2.28855702,Village,Rural,2911822.23353448,7926.02231234574,0.836612176036815,0.157007695153703
120,206579,"182862064234875",Bhimpara,Dibrugarh East,Dibrugarh,Assam,India,Bhimpara,,Bhimpara,291330,2064,286,18,"291330",1.2987716,Village,Rural,1654254.62439702,6983.27321369776,0.50016276660987,0.0938659577716441
121,210524,"182862063234750",Bhogamur Gaon,Dibrugarh West,Dibrugarh,Assam,India,Bhogamur Gaon,,Bhogamur Gaon,291173,2063,286,18,"291173",4.60770005,Village,Rural,5859802.72016668,11759.7045418376,0.523958067196621,0.0983316414033523
122,205380,"182862063234715",Bhogamur Gaon No 1,Dibrugarh West,Dibrugarh,Assam,India,Bhogamur Gaon No.1,,Bhogamur Gaon,291207,2063,286,18,"291207",2.05253661,Village,Rural,2608690.4645016,7343.2095532657,0.495914257310753,0.093068636537266
123,206375,"182862063234827",Bhogamur Gaon No 2,Dibrugarh West,Dibrugarh,Assam,India,Bhogamur Gaon No.2,,Bhogamur Gaon,291174,2063,286,18,"291174",0.89469089,Village,Rural,1137528.92382282,4484.93152916011,0.493200392804594,0.0925593233533605
124,211614,"182862063234749",Bhogamur Gaon No 3,Dibrugarh West,Dibrugarh,Assam,India,Bhogamur Gaon No.3,,Bhogamur Gaon,291209,2063,286,18,"291209",0.453801,Village,Rural,576965.592800454,3394.72598374859,0.967868000837201,0.181640583746158
125,205295,"182862063234714",Bhogamur Tiniali Gaon,Dibrugarh West,Dibrugarh,Assam,India,Bhogamur Tiniali Gaon,,Bhogamur Tiniali Gaon,291208,2063,286,18,"291208",2.42871892,Village,Rural,3087137.41812749,9885.27898113476,1.06978674208513,0.200767757739857
126,210880,"182862063234683",Bhorbhuri Nogaon No 2,Dibrugarh West,Dibrugarh,Assam,India,Bhorbhuri Nogaon No.2,,Bhorbhuri Gaon,291238,2063,286,18,"291238",1.11020853,Village,Rural,1413335.20146835,6440.18171546904,0.929872381768814,0.174509914665862
127,210881,"182862063234687",Bhorbhuri Nogaon No 3,Dibrugarh West,Dibrugarh,Assam,India,Bhorbhuri Nogaon No.3,,Bhorbhuri Gaon,291237,2063,286,18,"291237",1.62408162,Village,Rural,2067367.87900386,8802.73366710606,0.704379683745524,0.132191514569962
128,211532,"182862067238061",Bhugali Pather F V,Moran,Dibrugarh,Assam,India,Bhugali Pather F/V,,Bhugali Pather F/V,292004,2067,286,18,"292004",0.9375894,Village,Rural,1192002.37642463,4980.50805094545,1.5175544298519,0.284800687972359
129,206407,"182862063234682",Bhurbhuri Gaon,Dibrugarh West,Dibrugarh,Assam,India,Bhurbhuri Gaon No.1,,Bhurbhuri Gaon,291152,2063,286,18,"291152",1.09550763,Village,Rural,1394857.44664355,5175.5846949446,0.527932811241884,0.0990775848873796
130,206752,"182862066235262",Bijulibari T E,Tengakhat,Dibrugarh,Assam,India,Bijulibari T.E.,,Bijulibari T.E.,291516,2066,286,18,"291516",0.61192803,Village,Rural,779197.4329259,3974.59498485142,0.504584406901683,0.0946957706418142
131,205482,"182862065234998",Bindhakota Gaon,Chabua,Dibrugarh,Assam,India,Bindhakota Gaon,,Bindhakota Gaon,291392,2065,286,18,"291392",2.72726317,Village,Rural,3483700.26386944,7594.26077546431,0.697103489609435,0.130825985232092
132,206679,"182862063234760",Binoigutia Gaon,Dibrugarh West,Dibrugarh,Assam,India,Binoigutia Gaon,,Binoigutia Gaon,291131,2063,286,18,"291131",4.03105537,Village,Rural,5129384.20088458,9863.1487599986,0.71200199572345,0.133622000127878
133,205316,"182862064234881",Bocha Gaon,Dibrugarh East,Dibrugarh,Assam,India,Bocha Gaon,,Bocha Gaon,291323,2064,286,18,"291323",2.3314163,Village,Rural,2970153.05866555,7346.3414924577,0.848063364757145,0.159156749158948
134,210905,"182862065234985",Bogdungkinar,Chabua,Dibrugarh,Assam,India,Bogdungkinar,,Bogdungkinar,291426,2065,286,18,"291426",2.13102346,Village,Rural,2720917.13999262,7942.00638887812,0.742066121826481,0.13926415940006
135,206582,"182862063234676",Bogpara Gaon,Dibrugarh West,Dibrugarh,Assam,India,Bogpara Gaon,,Bogpara Gaon,291100,2063,286,18,"291100",1.82634931,Village,Rural,2327723.17859719,6776.08006496019,0.84400249297931,0.158394642012513
136,206763,"182862063234672",Boiragimoth Kachari Gaon,Dibrugarh East,Dibrugarh,Assam,India,Boiragimoth Kachari Gaon,,Boiragimoth Kachari Gaon,291092,2064,286,18,"291092",3.7152603,Village,Rural,4737660.22536773,8595.9325853577,0.509039333216402,0.0955318303272793
137,205326,"182862064234924",Bokul Maj Gaon,Dibrugarh West,Dibrugarh,Assam,India,Bokul Maj Gaon,,Bokul Maj Gaon,291301,2063,286,18,"291301",3.2332519,Village,Rural,4121552.60117847,8927.6396962037,1.07368528325475,0.20149940016754
138,206725,"182862066235174",Bokuloni,Tengakhat,Dibrugarh,Assam,India,Bokuloni No.2,,Bokuloni,291546,2066,286,18,"291546",2.60693135,Village,Rural,3316975.87973292,7973.80081461057,0.745877598084748,0.139979462284222
139,212351,"182862066235172",Bokuloni Gaon,Tengakhat,Dibrugarh,Assam,India,Bokuloni Gaon No.1,,Bokuloni Gaon,291547,2066,286,18,"291547",0.69650167,Village,Rural,886029.91630075,3933.10042834937,0.72720507842799,0.136475175162908
140,211501,"182862064234921",Bokul T E,Dibrugarh West,Dibrugarh,Assam,India,"Bokul T.E. 6 No.L,C,R",,Bokul T.E.,291302,2063,286,18,"291302",1.22574505,Village,Rural,1562158.75170247,5287.73753353187,0.876936181153678,0.164575334358712
141,206550,"182862063234704",Bolaibari Gaon,Dibrugarh West,Dibrugarh,Assam,India,Bolaibari Gaon,,Bolaibari Gaon,291160,2063,286,18,"291160",3.92193177,Village,Rural,4992678.04334481,12993.8751402475,0.706809906436032,0.132647596461042
142,206387,"182862063234754",Bolai Gaon,Dibrugarh West,Dibrugarh,Assam,India,Bolai Gaon,,Bolai Gaon,291220,2063,286,18,"291220",2.95278236,Village,Rural,3756153.23300023,8353.14182117643,0.800807815854938,0.150288261430852
143,206674,"182862063234705",Bolai No Gaon,Dibrugarh West,Dibrugarh,Assam,India,Bolai No-Gaon,,Bolai No-Gaon,291222,2063,286,18,"291222",1.42198629,Village,Rural,1809033.43097835,8011.05076380759,1.32867505830138,0.249353540968462
144,211607,"182862063234703",Bolai Te,Dibrugarh West,Dibrugarh,Assam,India,Bolai T.E. 42/137 Rr Grant,,Bolai T.E.,291159,2063,286,18,"291159",2.84967883,Village,Rural,3626561.81528425,8662.32024841226,0.539328933426657,0.101216304510607
145,205497,"182862063234769",Bolai T E A No 45 Grant,Dibrugarh West,Dibrugarh,Assam,India,Bolai T.E. (A) No-45-Grant,,Bolai T.E,291161,2063,286,18,"291161",2.7826008,Village,Rural,3543357.4756981,8873.26138314952,0.952319896273356,0.178722658175026
146,205189,"182862063234768",Bolai T E B No 45 Grant,Dibrugarh West,Dibrugarh,Assam,India,Bolai T.E. (B) No-45-Grant,,Bolai T.E.,291162,2063,286,18,"291162",2.88780949,Village,Rural,3676202.85055094,10113.1739473256,0.558438571699356,0.104802626042085
147,205187,"182862066235267",Bolimora Balimora,Tengakhat,Dibrugarh,Assam,India,Bolimora (Balimora),,Bolimora (Balimora),291507,2066,286,18,"291507",1.49162053,Village,Rural,1898857.00192926,7375.10690420878,0.795823255201641,0.149352804833465
148,206767,"182862064234933",Bongal Gaon,Dibrugarh East,Dibrugarh,Assam,India,Bongal Gaon,,Bongal Gaon,291267,2064,286,18,"291267",1.29357641,Village,Rural,1649861.40508974,5908.75920938429,0.764913473902884,0.143551940755185
149,212352,"182862063234761",Bora Bogpara T E,Dibrugarh West,Dibrugarh,Assam,India,Bora Bogpara T.E.8/185 Orr Grant,,Bora Bogpara T.E.,291099,2063,286,18,"291099",0.76441457,Village,Rural,972815.741854003,6228.05911708772,0.941081714330484,0.176613579326895
150,205356,"182862066235163",Boragadhai,Tengakhat,Dibrugarh,Assam,India,Boragadhai,,Boragadhai,291578,2066,286,18,"291578",1.49449194,Village,Rural,1901501.1801252,5610.36270189856,0.70427029253915,0.132170985032293
151,206712,"182862065234995",Boragadhoi Gaon,Chabua,Dibrugarh,Assam,India,Boragadhoi Gaon,,Boragadhoi Gaon,291403,2065,286,18,"291403",2.26948473,Village,Rural,2898317.36099587,6705.28982935426,0.757700278727896,0.142198234484158
152,206737,"182862063234798",Borahajer Konwar Gaon,Dibrugarh West,Dibrugarh,Assam,India,Borahajer Konwar Gaon,,Borahajer Konwar Gaon,291140,2063,286,18,"291140",1.81599838,Village,Rural,2312744.238239,6460.74899786032,0.745998852084728,0.140002218122124
153,206501,"182862066235204",Borbam,Tengakhat,Dibrugarh,Assam,India,Borbam No.1,,Borbam,291644,2066,286,18,"291644",1.20553502,Village,Rural,1534151.29208517,6302.73694097853,1.20137209275171,0.225462488722642
154,206310,"182862067235874",Borbam Block Gaon,Moran,Dibrugarh,Assam,India,Borbam Block Gaon,,Borbam Block Gaon,291953,2067,286,18,"291953",0.678546,Village,Rural,859645.454600185,4288.45236372586,0.845772133505606,0.158726751905535
155,210914,"182862066235203",Borbam Gaon,Tengakhat,Dibrugarh,Assam,India,Borbam Gaon No.2,,Borbam Gaon,291611,2066,286,18,"291611",1.07779307,Village,Rural,1371685.18690201,6898.59824454172,0.74813723604527,0.140403530398726
156,206391,"182862065234980",Borbaribongali,Chabua,Dibrugarh,Assam,India,Borbaribongali,,Borbaribongali,291433,2065,286,18,"291433",1.51548626,Village,Rural,1933732.2156728,6160.23515983844,0.603677880716247,0.113292724372636
157,211844,"182862067235967",Borbil Block Borbil Gaon,Moran,Dibrugarh,Assam,India,Borbil Block (Borbil Gaon),,Borbil Block (Borbil Gaon),291717,2067,286,18,"291717",0.65308561,Village,Rural,830057.117040893,3661.43676822822,0.317830096163294,0.0596474355482994
158,210155,"182862067235968",Borbil Block Gaon,Moran,Dibrugarh,Assam,India,Borbil Block Gaon,,Borbil Block Gaon,291718,2067,286,18,"291718",2.11095354,Village,Rural,2682321.30990505,8374.51336203864,0.934558048746834,0.175389277641383
159,206439,"182862068235436",Borbil Bokalial,Tingkhong,Dibrugarh,Assam,India,Borbil Bokalial,,Borbil Bokalial,292117,2068,286,18,"292117",0.6631071,Village,Rural,841927.654591635,4273.57589672117,0.832131675320367,0.156166835899231
160,211531,"182862067238065",Borbil F V,Moran,Dibrugarh,Assam,India,Borbil F.V.,,Borbil F.V.,292007,2067,286,18,"292007",0.49413397,Village,Rural,628291.214196039,3607.32495071397,0.832368967181537,0.156211368657979
161,212331,"182862067235951",Borbil Gaon,Moran,Dibrugarh,Assam,India,Borbil Gaon,,Borbil Gaon,291911,2067,286,18,"291911",0.93762573,Village,Rural,1191177.11874191,5518.10740947931,0.849252013638303,0.159379823872087
162,206721,"182862067235966",Borbil Gergeri Gaon,Moran,Dibrugarh,Assam,India,Borbil Gergeri Gaon,,Borbil Gergeri Gaon,291714,2067,286,18,"291714",1.76030076,Village,Rural,2237747.43307336,6083.08500070838,0.989164955962192,0.185637400830278
163,206604,"182862067235965",Borbil Khaliamari Gaon,Moran,Dibrugarh,Assam,India,Borbil Khaliamari Gaon,,Borbil Khaliamari Gaon,291715,2067,286,18,"291715",2.16451683,Village,Rural,2751249.45524793,8905.90055870105,0.701012641680262,0.13155961901633
164,206560,"182862063234689",Borbill Gaon No 1,Dibrugarh West,Dibrugarh,Assam,India,Borbill Gaon No.1,,Borbill Gaon,291233,2063,286,18,"291233",1.40660823,Village,Rural,1790080.48375052,6457.4703108951,0.89332440621703,0.167650926034949
165,206717,"182862063234691",Borbill Gaon No 2,Dibrugarh West,Dibrugarh,Assam,India,Borbill Gaon No.2,,Borbill Gaon,291232,2063,286,18,"291232",0.89356149,Village,Rural,1137303.27207479,4213.03787590293,1.05997984926415,0.198927290098406
166,206609,"182862068235337",Borbil No 1,Tingkhong,Dibrugarh,Assam,India,Borbil No.1,,Borbil,292116,2068,286,18,"292116",0.70974265,Village,Rural,901072.686980618,4528.03072724984,1.03638902707742,0.194499981096203
167,206479,"182862068235323",Borbil No 2,Tingkhong,Dibrugarh,Assam,India,Borbil No.2,,Borbil,292083,2068,286,18,"292083",0.70561048,Village,Rural,895971.715933255,3983.43885267559,0.95198087402425,0.178659033590706
168,212327,"182862068235335",Borbil No 2,Tingkhong,Dibrugarh,Assam,India,Borbil No.2,,Borbil,292085,2068,286,18,"292085",0.31984705,Village,Rural,406167.997719826,2536.42848829607,0.629333658007587,0.118107565197655
169,206379,"182862063234796",Borborua T E,Dibrugarh West,Dibrugarh,Assam,India,Borborua T.E. 13/76 Orr Grant,,Borborua T.E.,291143,2063,286,18,"291143",2.30549277,Village,Rural,2937236.0810246,7687.04500204771,0.535763924025581,0.100547256264243
170,206541,"182862063234739",Bordoibam Bridhi Blook,Dibrugarh West,Dibrugarh,Assam,India,Bordoibam Bridhi Blook,,Bordoibam Bridhi Blook,291178,2063,286,18,"291178",1.16242911,Village,Rural,1478349.43684213,7113.7081547751,0.82552639445798,0.154927217407233
171,210682,"182862063234736",Bordoibam Gaon,Dibrugarh West,Dibrugarh,Assam,India,Bordoibam Gaon,,Bordoibam Gaon,291180,2063,286,18,"291180",1.75058099,Village,Rural,2226104.1219357,6955.57268167724,0.330246450050071,0.0619776228941382
172,206518,"182862067236322",Bordolani Pather,Moran,Dibrugarh,Assam,India,Bordolani Pather,,Bordolani Pather,291788,2067,286,18,"291788",1.0221877,Village,Rural,1297893.08963258,4993.05517221832,0.204581519893299,0.0383939820977154
173,210531,"182862067235994",Bordoloni Gaon,Moran,Dibrugarh,Assam,India,Bordoloni Gaon,,Bordoloni Gaon,291856,2067,286,18,"291856",0.6549583,Village,Rural,831511.753142454,3803.07613362665,0.951684589692673,0.178603429666518
174,206496,"182862066235290",Bordubi,Tengakhat,Dibrugarh,Assam,India,Bordubi No.1,,Bordubi,291513,2066,286,18,"291513",1.81539361,Village,Rural,2311306.50507783,7221.57246217431,0.372610424508859,0.0699281048233324
175,205379,"182862067235794",Borghuguloni,Moran,Dibrugarh,Assam,India,Borghuguloni,,Borghuguloni,291805,2067,286,18,"291805",1.1878239,Village,Rural,1509358.10042191,6308.1820206076,0.841384406139149,0.157903303501958
176,206694,"182862066235179",Borguri Gaon,Tengakhat,Dibrugarh,Assam,India,Borguri Gaon,,Borguri Gaon,291520,2066,286,18,"291520",0.84356819,Village,Rural,1074151.84914618,5041.66073718144,0.523341706632213,0.0982159685093003
177,210873,"182862067238064",Borhula F V,Moran,Dibrugarh,Assam,India,Borhula F.V.,,Borhula F.V.,292008,2067,286,18,"292008",1.14365783,Village,Rural,1454069.6720156,6412.4818886997,0.906422230221281,0.170109005438214
178,206691,"182862066235243",Borhula Kachari,Tengakhat,Dibrugarh,Assam,India,Borhula Kachari,,Borhula Kachari,291493,2066,286,18,"291493",2.10310415,Village,Rural,2678306.7774898,6850.97327625594,0.846336157742532,0.158832602797964
179,206634,"182862069235599",Borkeremia Gaon,Naharkatiya,Dibrugarh,Assam,India,Borkeremia Gaon No.1,,Borkeremia Gaon,292376,2069,286,18,"292376",2.99519562,Village,Rural,3802818.22447814,8489.74569963529,0.468110953142274,0.0878507675769676
180,206603,"182862069235632",Borkheremia Ghilaguri,Naharkatiya,Dibrugarh,Assam,India,Borkheremia Ghilaguri,,Borkheremia Ghilaguri,292383,2069,286,18,"292383",1.29132911,Village,Rural,1640173.14734733,6920.16533917026,0.929022363091479,0.174350390961583
181,206417,"182862069235600",Borkhermia Gaon,Naharkatiya,Dibrugarh,Assam,India,Borkhermia Gaon No.2,,Borkhermia Gaon,292375,2069,286,18,"292375",1.2175968,Village,Rural,1546465.65306983,6243.50009247724,1.11558958977086,0.209363615835875
182,205494,"182862066235192",Borkula Naohalia Borkula,Tengakhat,Dibrugarh,Assam,India,Borkula (Naohalia No.2 Borkula,,Borkula (Naohalia Borkula,291572,2066,286,18,"291572",0.85913154,Village,Rural,1093451.78185901,4684.32123339466,0.845643129274582,0.158702541575398
183,209897,"182862068235492",Borkurukani,Tingkhong,Dibrugarh,Assam,India,Borkurukani,,Borkurukani,292159,2068,286,18,"292159",1.62805099,Village,Rural,2066367.06912876,8443.61474776655,1.10067170321082,0.206563963795844
184,206331,"182862067235754",Bormeslow Gaon,Moran,Dibrugarh,Assam,India,Bormeslow Gaon,,Bormeslow Gaon,291813,2067,286,18,"291813",1.50181618,Village,Rural,1909755.08918045,7372.31610481634,0.502379758170681,0.09428202240124
185,205413,"182862063234767",Borpather Kakoti Gaon,Dibrugarh West,Dibrugarh,Assam,India,Borpather Kakoti Gaon,,Borpather Kakoti Gaon,291163,2063,286,18,"291163",2.53512456,Village,Rural,3227470.06417886,7616.80953794792,0.767271852406826,0.143994539588683
186,206754,"182862063234793",Borpather Konwar Gaon,Dibrugarh West,Dibrugarh,Assam,India,Borpather Konwar Gaon,,Borpather Konwar Gaon,291111,2063,286,18,"291111",3.83606321,Village,Rural,4888673.73433597,9347.25463573697,1.14268302922713,0.214448263901802
187,206380,"182862066235194",Borpather No 1,Tengakhat,Dibrugarh,Assam,India,Borpather No.1,,Borpather,291521,2066,286,18,"291521",1.69329211,Village,Rural,2155725.22940888,5965.52366616773,0.593450988079845,0.111373435020391
188,206307,"182862068235517",Borpather No 1,Tingkhong,Dibrugarh,Assam,India,Borpather No.1,,Borpather,292056,2068,286,18,"292056",1.24085915,Village,Rural,1575934.64935617,6135.74755801385,0.563191401520801,0.10569459352367
189,206599,"182862066235151",Borpather No 2,Tengakhat,Dibrugarh,Assam,India,Borpather No.2,,Borpather,291543,2066,286,18,"291543",3.69712729,Village,Rural,4703029.8195584,10298.4619952104,0.672298639526992,0.126170838616217
190,206321,"182862068235317",Borpather No 2,Tingkhong,Dibrugarh,Assam,India,Borpather No.2,,Borpather,292089,2068,286,18,"292089",0.84823274,Village,Rural,1077595.83064991,4243.77606934564,1.00880901327526,0.189324017222599
191,212356,"182862064234943",Borsaikia Gaon,Dibrugarh East,Dibrugarh,Assam,India,Borsaikia Gaon,,Borsaikia Gaon,291264,2064,286,18,"291264",0.99011264,Village,Rural,1263138.418925,6347.44931939467,0.906919340461944,0.17020229852593
192,211436,"182862067235883",Bortani Darkhasta No 5,Moran,Dibrugarh,Assam,India,Bortani Darkhasta No.5,,Bortani Darkhasta,291964,2067,286,18,"291964",0.26239112,Village,Rural,332553.58457091,2481.21314747029,0.674479688791668,0.126580157925536
193,206485,"182862067235882",Bortani Darkhasta No 95,Moran,Dibrugarh,Assam,India,Bortani Darkhasta No.95,,Bortani Darkhasta,291960,2067,286,18,"291960",1.8680234,Village,Rural,2367249.85089548,7944.25514509997,0.511142716306374,0.0959265739617148
194,206523,"182862068235508",Bortani No 1,Tingkhong,Dibrugarh,Assam,India,Bortani No.1,,Bortani,292151,2068,286,18,"292151",1.32714674,Village,Rural,1684334.57954009,5414.53801716677,0.698428925212925,0.131074730821911
